PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
9640,19,Male,Europe,Sports,21.5299,0,Easy,7,54,25,12,Medium
32298,22,Female,Europe,Sports,15.5437,0,Hard,8,153,9,13,Medium
9150,48,Female,USA,Sports,19.0233,0,Hard,14,125,88,15,High
14162,44,Male,USA,Action,0.5511,0,Medium,17,37,66,28,Medium
11192,16,Male,Europe,Action,15.581,0,Medium,19,67,23,12,Medium
9909,22,Male,Other,Action,9.8851,0,Easy,1,96,41,11,Low
47771,39,Male,USA,Sports,10.3666,0,Hard,18,165,54,12,High
13740,42,Male,Other,Strategy,9.4002,0,Easy,11,95,56,13,Medium
19700,26,Male,Europe,Strategy,2.7569,0,Easy,15,51,81,3,Medium
18751,43,Female,USA,RPG,9.7184,0,Easy,10,153,27,41,High
33605,45,Male,USA,Simulation,2.4917,0,Easy,14,13,81,49,Medium
9902,42,Male,Europe,Action,7.4667,0,Easy,2,108,13,48,Low
19032,20,Female,USA,RPG,11.3241,0,Easy,3,20,74,31,Low
36695,36,Male,Asia,Action,14.0274,0,Medium,16,123,34,15,High
45475,47,Male,Europe,Strategy,0.2149,0,Hard,5,172,54,24,Medium
28122,34,Female,Asia,Sports,18.6058,0,Medium,2,147,6,41,Low
42361,15,Female,USA,RPG,8.5343,0,Easy,10,166,22,3,High
43881,28,Male,Asia,Simulation,1.2988,1,Medium,6,173,39,8,Medium
37282,45,Male,Europe,RPG,15.1194,0,Easy,13,99,48,7,Medium
9817,19,Female,USA,Action,0.8728,1,Medium,5,118,19,24,Medium
36978,21,Female,USA,Action,8.9242,0,Hard,10,125,93,45,Medium
40455,18,Male,Asia,Sports,7.7318,0,Easy,8,99,32,24,Medium
41559,45,Male,USA,Action,6.7084,1,Easy,11,134,67,39,High
42622,22,Female,Europe,Simulation,23.8458,1,Medium,10,149,83,31,High
44874,22,Female,USA,RPG,23.7474,0,Easy,6,108,11,17,Medium
24514,39,Female,Europe,Action,19.9607,1,Easy,18,142,80,35,High
17504,48,Female,Asia,Action,2.2803,0,Hard,13,155,22,12,High
36764,24,Male,Asia,Strategy,23.2732,0,Easy,14,129,7,16,High
40655,20,Male,USA,Action,16.4696,0,Easy,2,107,48,10,Low
35607,49,Male,USA,Simulation,10.1925,0,Medium,11,115,87,37,Medium
22730,48,Female,Other,Action,6.1156,1,Easy,9,139,45,47,Medium
33898,20,Male,USA,Sports,11.4224,1,Hard,5,178,84,38,Medium
30007,35,Male,USA,Strategy,3.5381,0,Medium,19,119,14,39,High
38086,41,Female,USA,Simulation,9.32,0,Hard,18,156,9,26,High
14895,35,Male,USA,Strategy,9.7401,0,Easy,12,107,76,47,High
19938,31,Male,USA,Strategy,17.1833,0,Easy,6,161,93,38,Medium
10910,22,Female,USA,Action,5.3859,0,Easy,19,14,55,34,Medium
38564,43,Male,Asia,RPG,3.9241,0,Easy,7,26,14,38,Low
28368,30,Male,USA,Sports,5.9317,0,Easy,10,21,67,6,Low
18563,24,Female,Asia,Sports,17.0576,0,Easy,7,69,89,35,Medium
36972,41,Male,Europe,Strategy,3.2802,0,Hard,11,12,36,4,High
16822,43,Female,Europe,Action,10.9272,0,Hard,14,166,38,25,High
12689,26,Male,Europe,Strategy,22.1069,0,Medium,13,19,78,13,Low
13261,39,Female,USA,Action,15.8056,1,Easy,4,66,35,40,Medium
48389,27,Male,USA,Action,6.9,0,Easy,12,172,11,6,High
23542,34,Female,USA,Simulation,17.6945,0,Easy,12,114,74,45,Medium
44257,46,Male,USA,Strategy,9.7792,0,Easy,5,72,33,37,Medium
10313,36,Male,Other,Action,11.473,0,Easy,9,167,6,7,High
21297,17,Male,Europe,Simulation,10.1993,0,Easy,5,152,67,29,Medium
26522,18,Female,USA,Strategy,17.487,0,Hard,18,18,14,23,Low
27087,42,Male,Europe,Simulation,23.1663,0,Hard,7,109,84,28,Medium
43541,18,Female,USA,Sports,0.3808,0,Easy,7,108,87,10,Medium
34150,29,Male,USA,Sports,12.2431,0,Easy,7,26,48,30,Low
33399,37,Female,USA,RPG,8.5729,0,Easy,14,28,66,18,Medium
23007,41,Female,USA,Sports,23.0383,0,Hard,9,187,72,48,Medium
47456,40,Female,Europe,RPG,0.9628,0,Easy,9,94,7,36,Medium
21425,37,Male,USA,RPG,9.308,0,Easy,8,132,88,33,Medium
20832,23,Male,Europe,Simulation,9.5784,0,Hard,7,51,34,34,Medium
42903,27,Female,USA,RPG,13.8221,0,Medium,3,76,2,30,Low
45204,16,Male,USA,RPG,3.5151,0,Easy,8,168,57,46,High
15536,49,Male,Europe,Sports,5.9075,1,Easy,6,162,95,1,Medium
10073,20,Male,Europe,Simulation,10.6406,0,Medium,17,128,44,4,High
40738,15,Male,Europe,Simulation,15.8969,0,Hard,17,126,76,44,High
23440,32,Male,Other,Strategy,20.0732,0,Easy,10,60,60,36,Medium
28823,16,Female,Europe,Simulation,13.2245,0,Medium,1,177,47,42,Low
11604,30,Male,Asia,RPG,13.9931,0,Easy,5,121,50,24,Medium
30690,34,Male,USA,RPG,1.2618,0,Medium,6,146,56,13,Medium
46409,47,Male,USA,Action,23.8737,0,Hard,3,29,85,22,Low
10553,47,Male,USA,Simulation,1.2275,0,Easy,11,11,86,30,Low
19592,16,Male,Europe,RPG,6.5834,0,Medium,16,142,18,23,High
46216,43,Female,USA,Strategy,8.6848,0,Easy,0,111,93,10,Low
33897,29,Female,Asia,Strategy,17.9678,0,Easy,5,92,42,24,Medium
28580,35,Male,Asia,Strategy,18.5303,0,Easy,7,177,27,4,Medium
28699,36,Male,Other,Simulation,21.007,0,Medium,17,171,3,45,High
25892,28,Male,Europe,Action,23.2525,1,Hard,8,60,69,28,Medium
37572,32,Female,Asia,Strategy,1.6819,0,Easy,11,149,66,31,High
46508,24,Male,USA,Strategy,4.4285,0,Easy,13,152,88,10,High
45386,35,Male,USA,Action,21.4408,0,Easy,15,44,82,1,Medium
21455,18,Male,Asia,RPG,23.2403,0,Medium,16,126,36,0,High
31280,19,Female,Europe,Simulation,14.5238,0,Medium,3,85,63,45,Medium
11350,49,Female,Europe,RPG,9.9125,0,Easy,3,124,74,44,Medium
46866,18,Female,Europe,Action,12.3175,0,Hard,19,138,29,39,High
21131,29,Male,USA,Strategy,12.2514,0,Medium,15,163,3,25,High
40497,38,Male,Other,Action,21.2394,0,Hard,17,144,74,35,High
15477,32,Male,USA,Sports,2.0937,0,Easy,16,23,29,26,Medium
12513,22,Male,USA,Action,8.6483,0,Medium,4,149,50,16,Medium
44675,29,Female,Asia,Sports,17.4677,0,Hard,2,167,92,2,Low
28123,24,Female,Asia,Sports,15.5029,0,Easy,3,50,2,35,Medium
14923,18,Male,Europe,Sports,3.2138,0,Hard,16,24,56,26,Medium
14410,20,Female,Other,Simulation,19.6207,0,Hard,12,69,87,47,Medium
14645,49,Male,USA,Strategy,23.2674,1,Easy,7,57,92,32,Medium
11945,41,Male,USA,Sports,17.9721,1,Easy,7,81,53,35,Medium
34455,47,Male,Europe,Action,8.8593,0,Medium,18,75,68,39,High
44947,41,Male,USA,RPG,4.2473,1,Medium,15,42,53,5,Medium
41186,45,Female,Europe,RPG,12.2138,0,Medium,11,45,43,29,Medium
38111,40,Female,USA,Strategy,4.7638,1,Easy,8,170,51,15,High
31654,33,Female,Asia,Action,15.0356,0,Easy,1,168,27,27,Low
32625,37,Male,Europe,Strategy,11.5041,0,Hard,11,66,35,30,Medium
26437,47,Male,Europe,Sports,7.302,1,Easy,13,147,66,6,High
42162,48,Male,Other,RPG,16.6068,0,Medium,10,123,34,20,Medium
12682,49,Male,USA,Simulation,7.7043,0,Easy,1,84,12,31,Low
45608,24,Male,USA,Strategy,22.551,0,Easy,3,155,88,16,Medium
9110,16,Male,Other,Sports,17.7742,0,Medium,2,115,54,15,Low
41083,37,Female,USA,RPG,6.7097,0,Easy,18,117,3,20,High
41656,41,Male,USA,Simulation,5.0146,0,Medium,7,107,14,36,Medium
29144,20,Male,USA,Simulation,0.0398,0,Easy,1,111,22,9,Low
12068,49,Male,Europe,Simulation,13.8379,0,Hard,3,35,29,29,Low
21855,37,Female,USA,Simulation,16.2946,0,Easy,6,153,75,47,Medium
46707,41,Female,USA,Strategy,19.7252,1,Medium,15,153,19,7,High
34580,43,Female,Asia,Strategy,22.0758,0,Medium,11,53,18,46,Medium
46704,26,Male,Asia,Sports,1.8209,0,Medium,16,138,19,37,High
23675,18,Male,Europe,Simulation,4.4056,0,Medium,12,91,10,23,Medium
33196,26,Female,Europe,Action,16.6456,0,Medium,18,26,68,30,Medium
41154,41,Male,Europe,Sports,2.4981,0,Easy,19,128,59,23,High
22039,29,Female,Europe,Simulation,22.8222,0,Medium,18,73,20,9,High
45983,22,Male,USA,Sports,6.6717,0,Medium,3,148,90,20,Medium
39701,19,Female,Asia,Simulation,21.4806,0,Easy,12,64,21,42,Medium
33198,30,Male,Europe,RPG,17.1386,1,Easy,1,46,14,10,Low
20621,44,Female,USA,RPG,12.4925,0,Easy,8,169,39,33,Medium
26031,49,Male,Europe,Sports,10.3643,0,Medium,8,90,36,48,Medium
23539,25,Male,USA,RPG,10.225,0,Easy,4,157,67,32,Medium
40435,16,Male,USA,RPG,15.6435,0,Easy,10,14,18,16,Low
10313,35,Male,Asia,Action,11.8198,0,Easy,19,165,27,16,High
27053,17,Male,USA,Simulation,20.3124,0,Easy,5,38,23,49,Low
24504,40,Male,USA,RPG,23.66,1,Easy,12,174,84,29,High
33063,39,Female,Europe,Action,12.242,1,Medium,19,126,40,19,High
34308,26,Male,USA,RPG,14.2369,0,Easy,4,107,2,8,Medium
46150,19,Male,Asia,Sports,4.9609,0,Medium,2,68,90,7,Low
19413,32,Male,USA,Strategy,0.9498,0,Medium,6,46,39,20,Low
14202,46,Male,USA,Action,8.5026,0,Easy,5,152,56,29,Medium
33866,25,Male,USA,Action,9.0217,0,Easy,18,18,55,21,Low
23973,47,Female,Other,Sports,4.4483,0,Medium,13,169,55,33,High
35141,21,Male,Asia,Sports,2.7313,0,Medium,6,111,94,8,Medium
24949,21,Male,Asia,RPG,13.4398,0,Easy,0,175,2,37,Low
45473,47,Male,Europe,Strategy,12.9884,0,Medium,15,112,2,49,High
35835,26,Female,Asia,RPG,21.0683,1,Easy,17,12,38,32,Low
48859,35,Female,Asia,RPG,18.671,1,Easy,1,167,44,38,Low
19917,18,Male,Asia,Strategy,21.6583,0,Hard,1,129,59,31,Low
10279,40,Male,Other,Action,7.5628,0,Easy,5,45,20,30,Low
40921,47,Male,USA,Strategy,15.8841,0,Medium,15,176,19,13,High
43173,46,Male,USA,RPG,15.8445,0,Easy,1,81,18,42,Low
11535,47,Female,USA,Sports,5.4429,1,Easy,14,45,68,22,Medium
34310,18,Male,Europe,RPG,9.4918,0,Easy,6,45,67,22,Medium
18251,30,Female,USA,Simulation,3.4981,0,Easy,14,127,6,5,High
45578,17,Female,Europe,Strategy,4.7693,1,Medium,19,62,97,22,Medium
35947,16,Male,USA,RPG,13.9589,0,Easy,5,150,16,24,Medium
15828,30,Male,Asia,RPG,11.9585,0,Medium,5,36,76,48,Low
43214,42,Male,Europe,Action,9.1715,0,Easy,3,144,34,1,Medium
38061,30,Male,Europe,Sports,23.0281,1,Hard,9,45,18,7,Medium
16258,35,Male,Asia,Action,22.7283,0,Hard,16,112,82,23,High
21898,34,Male,USA,Strategy,22.7726,0,Easy,9,37,50,27,Medium
32691,49,Male,USA,Sports,17.6087,0,Hard,18,169,71,47,High
29444,32,Male,Europe,Action,9.8443,0,Medium,14,94,49,41,High
28458,31,Male,Europe,Simulation,9.6778,0,Medium,12,117,74,45,High
9435,23,Female,USA,Sports,15.9616,0,Easy,13,161,51,43,High
48990,30,Male,USA,Simulation,15.6376,1,Easy,16,119,64,20,High
31454,23,Male,USA,RPG,10.8945,1,Medium,0,51,94,45,Low
40056,23,Male,USA,Strategy,18.7249,1,Easy,15,124,99,45,High
31760,37,Male,USA,RPG,16.083,0,Hard,3,50,3,42,Low
37968,27,Female,USA,Simulation,1.1895,0,Medium,18,179,94,37,Low
31431,28,Male,USA,Strategy,18.2125,0,Medium,6,20,84,48,Low
13503,16,Female,USA,Sports,8.3147,0,Easy,18,11,73,24,Low
10888,36,Male,Europe,Simulation,12.8762,0,Easy,12,31,61,47,Medium
14948,39,Female,USA,Strategy,6.7998,0,Easy,6,120,13,24,Medium
39444,48,Male,Other,RPG,1.2913,0,Easy,14,23,81,6,Medium
35899,15,Female,Europe,RPG,14.6484,0,Medium,12,83,39,38,Medium
15939,48,Female,USA,Sports,16.5115,0,Medium,9,81,72,35,Medium
27686,49,Female,USA,Action,20.6211,0,Easy,4,93,65,22,Medium
38786,17,Male,USA,Simulation,1.5896,0,Medium,11,144,88,37,High
46203,35,Male,Europe,Sports,23.8938,0,Easy,11,165,11,21,High
43066,15,Female,Europe,Strategy,1.2913,0,Medium,4,159,52,23,Low
13036,41,Female,Asia,Simulation,10.9391,0,Medium,3,166,98,35,Medium
29320,38,Female,Other,Simulation,22.1423,0,Easy,13,66,70,45,Medium
19500,20,Female,Asia,Action,10.361,0,Medium,14,172,9,21,High
46393,34,Female,Other,Sports,5.409,0,Easy,7,27,59,25,Low
44513,35,Female,Asia,Simulation,15.6175,0,Hard,12,65,96,6,Medium
33646,30,Male,USA,RPG,5.5658,0,Easy,3,128,51,16,Medium
19003,34,Male,Europe,RPG,22.4051,0,Easy,15,140,97,45,High
35825,18,Male,Other,Simulation,6.5384,0,Easy,8,68,95,13,Medium
36058,19,Female,USA,RPG,15.222,1,Easy,15,127,66,15,High
40303,25,Female,USA,Action,8.8282,0,Easy,6,158,72,34,Medium
22412,42,Male,USA,Simulation,23.8123,0,Medium,0,171,6,40,Low
26938,18,Male,Other,Simulation,2.1822,0,Medium,17,145,75,40,High
10586,49,Male,Europe,Strategy,6.8155,0,Easy,7,69,75,4,Medium
43253,46,Female,Asia,Strategy,17.7466,0,Easy,8,76,84,23,Medium
37459,39,Female,USA,Strategy,16.0014,0,Hard,14,77,85,33,Medium
42993,41,Male,Europe,RPG,19.8613,0,Medium,5,167,50,6,Medium
46695,36,Female,USA,Action,14.9864,0,Medium,12,125,32,13,High
34429,44,Male,USA,Simulation,11.8114,0,Easy,4,34,20,37,Low
29104,48,Female,Europe,Strategy,4.0293,1,Easy,8,140,86,0,Medium
20063,21,Female,Other,Strategy,22.2666,1,Easy,17,45,30,42,Medium
45111,30,Male,Europe,RPG,14.4376,0,Medium,7,17,52,32,Low
25818,35,Female,USA,Action,2.0724,0,Hard,14,104,50,34,High
32109,44,Male,Europe,Sports,8.5927,0,Medium,4,106,72,48,Medium
41155,46,Male,Asia,Action,8.9716,0,Easy,4,116,4,2,Medium
46340,36,Male,USA,Action,19.9303,1,Easy,1,168,70,30,Low
48960,40,Male,USA,RPG,3.6845,1,Easy,2,12,70,7,Low
32798,20,Male,USA,Sports,22.1062,0,Hard,14,142,66,14,High
18848,29,Male,USA,Simulation,5.4336,0,Easy,13,141,16,27,High
10863,19,Female,Asia,Action,23.2218,0,Easy,12,103,66,4,Medium
26764,22,Male,USA,Strategy,10.2909,0,Hard,4,174,4,31,Medium
26314,48,Female,USA,Action,12.3839,0,Hard,4,156,83,28,Medium
21219,29,Male,Europe,Action,5.899,0,Hard,10,44,12,48,High
28920,45,Male,Other,Sports,5.4713,0,Easy,3,127,98,4,Medium
45900,35,Female,Asia,Simulation,20.0887,1,Hard,5,73,7,16,Medium
38859,29,Male,Other,Simulation,10.5792,0,Easy,0,172,43,40,Low
40116,31,Female,Europe,Action,15.222,0,Easy,3,127,1,43,Medium
14145,37,Female,Europe,RPG,19.5656,0,Hard,3,148,63,14,Medium
29574,49,Female,Asia,Action,9.9383,0,Hard,14,132,53,17,High
21908,47,Male,Europe,Simulation,17.53,0,Easy,14,29,83,20,Medium
33383,31,Male,Asia,Action,2.035,1,Hard,6,33,83,3,Low
36798,40,Male,USA,Action,0.3628,0,Easy,14,78,51,13,Medium
39216,30,Male,Other,Action,16.4442,0,Medium,15,73,85,27,Medium
37429,49,Male,Asia,Simulation,13.8017,0,Hard,4,71,35,44,Medium
27943,45,Male,Other,Action,10.0443,0,Medium,7,114,5,38,Medium
26925,32,Female,Europe,Simulation,7.4909,0,Easy,16,23,59,40,Medium
16359,47,Male,USA,Strategy,18.9765,0,Medium,3,124,82,25,Medium
34018,29,Male,Europe,RPG,5.8659,0,Easy,1,17,1,14,Low
22980,28,Female,USA,Strategy,20.7927,0,Easy,4,101,42,35,Medium
27719,19,Male,Europe,Sports,8.8025,1,Easy,13,22,94,2,Low
34365,42,Female,USA,RPG,9.9461,0,Medium,10,50,78,4,Medium
21648,29,Male,USA,Action,22.3183,0,Easy,6,45,79,17,Medium
19037,24,Male,USA,Strategy,23.5819,0,Hard,1,149,52,33,Low
10787,19,Male,Asia,Action,16.7971,0,Easy,11,174,84,28,High
24176,35,Male,USA,Strategy,5.1139,0,Easy,16,179,74,44,High
29219,22,Female,USA,Strategy,18.4843,0,Easy,9,115,77,13,Medium
9834,43,Male,Asia,RPG,23.2179,0,Easy,4,135,89,1,Medium
30357,31,Male,Europe,Strategy,0.2166,0,Medium,15,29,7,36,Medium
32987,22,Female,Europe,Strategy,5.0596,0,Easy,17,24,7,25,Medium
47880,36,Male,USA,Simulation,2.0642,0,Medium,15,91,87,17,Medium
22234,29,Male,Europe,Simulation,7.5211,1,Easy,3,177,32,18,Medium
37230,37,Female,USA,Action,21.0599,0,Medium,9,139,41,23,Medium
37466,48,Female,USA,RPG,6.6339,0,Easy,14,169,46,31,High
20451,23,Female,Other,Strategy,19.0019,0,Medium,1,48,10,13,Low
18703,49,Female,USA,Action,5.8969,1,Medium,16,41,96,26,Medium
46144,27,Male,Asia,RPG,13.3099,0,Medium,6,61,57,6,Medium
42526,40,Male,Europe,Action,22.9088,0,Easy,6,67,37,27,Medium
19992,22,Female,USA,Strategy,2.1559,0,Medium,7,186,78,1,Medium
39131,35,Male,Asia,RPG,11.0624,0,Hard,4,155,68,20,Medium
27499,22,Male,Asia,Simulation,8.6839,0,Hard,17,63,32,41,Medium
9314,42,Male,USA,Sports,18.1661,0,Medium,19,31,62,5,Medium
28634,43,Male,Europe,RPG,23.7207,0,Hard,10,128,76,1,Medium
22569,19,Female,USA,Strategy,8.0815,0,Medium,6,127,79,23,Medium
36877,19,Male,USA,Simulation,16.396,1,Easy,12,59,66,8,Medium
39927,23,Female,Europe,Simulation,0.5121,0,Easy,6,157,55,17,Medium
34694,37,Male,Asia,Strategy,11.3397,0,Easy,15,55,56,43,Medium
39347,30,Male,Europe,RPG,9.2392,0,Easy,1,157,95,15,Low
42975,48,Female,Other,Sports,14.1222,0,Medium,12,135,12,44,High
16459,15,Female,USA,Sports,7.8748,0,Easy,1,34,65,38,Low
15898,30,Male,Asia,Sports,0.4351,0,Easy,10,104,11,40,Medium
33646,17,Male,USA,Strategy,9.4644,0,Medium,11,65,43,0,Medium
38813,37,Male,Europe,Sports,9.0206,0,Medium,6,41,7,10,Low
39268,41,Female,USA,RPG,23.3771,0,Easy,4,50,79,16,Low
33899,37,Female,Europe,Strategy,18.9813,0,Hard,5,152,49,38,Medium
36476,29,Male,Europe,Strategy,8.9121,0,Easy,8,102,62,13,Medium
12523,22,Female,USA,Strategy,21.6828,0,Medium,15,149,76,23,High
25893,49,Male,Europe,Action,23.3127,0,Hard,6,106,87,43,Medium
18065,34,Male,Asia,Action,14.5468,0,Hard,11,10,47,48,Low
17555,42,Female,USA,Simulation,5.0477,0,Hard,17,101,81,7,High
13921,30,Female,Europe,Strategy,13.3873,0,Medium,8,40,36,31,Medium
41191,24,Female,USA,Simulation,7.2186,0,Easy,3,63,63,47,Medium
30507,42,Female,USA,Strategy,7.4176,0,Medium,13,101,86,41,High
10893,39,Female,Europe,Action,21.2123,0,Medium,7,51,84,13,Medium
36219,40,Male,Asia,Strategy,14.5957,0,Hard,16,69,66,40,Medium
31487,49,Male,USA,Sports,19.6483,1,Medium,8,123,88,34,Medium
42795,33,Female,USA,Action,18.4204,0,Easy,2,10,19,8,Low
34225,29,Female,USA,Action,9.7264,0,Medium,2,99,92,5,Low
43190,39,Male,Europe,Action,22.9714,0,Easy,7,95,20,4,Medium
45395,48,Female,USA,Action,23.5817,1,Easy,1,131,49,33,Low
18527,38,Male,USA,Simulation,4.1721,0,Easy,3,116,55,3,Medium
25722,38,Female,USA,Action,3.9377,1,Medium,5,16,11,21,Low
12109,43,Male,Europe,Strategy,4.7668,0,Medium,4,77,32,16,Medium
12348,23,Female,Asia,Action,2.393,0,Easy,10,33,4,29,Low
27847,46,Male,Europe,Action,2.6648,0,Medium,13,60,1,43,Medium
32641,37,Male,Asia,Action,11.3142,1,Hard,10,77,81,8,Medium
22915,29,Female,USA,Sports,21.2704,0,Medium,17,29,94,34,Medium
30532,27,Male,USA,Action,9.5214,1,Easy,6,47,5,38,Low
24175,29,Female,Europe,Action,15.4301,0,Hard,6,104,1,49,Medium
46066,29,Male,Europe,RPG,7.111,1,Easy,7,107,29,40,Medium
38673,47,Female,Asia,Action,12.6888,0,Hard,16,55,65,28,Medium
22902,36,Female,USA,Simulation,23.7617,0,Medium,4,128,45,31,Medium
42246,37,Female,Other,Simulation,21.062,0,Easy,18,105,2,35,High
32869,19,Male,USA,Strategy,7.8285,0,Easy,4,177,10,4,Medium
43018,46,Male,Asia,Strategy,9.4178,0,Medium,3,85,98,1,Low
25710,34,Male,Europe,Action,20.9564,0,Easy,6,111,90,14,Medium
23121,39,Male,USA,Action,10.6677,0,Medium,6,63,86,35,Medium
36977,44,Male,Europe,Simulation,18.0956,1,Easy,12,108,7,23,Medium
38219,20,Male,Asia,Strategy,21.3183,0,Medium,9,176,78,25,High
18089,20,Male,Asia,RPG,3.1128,0,Easy,12,144,47,43,High
27811,17,Male,Asia,Action,14.3288,0,Hard,19,140,36,1,High
33886,30,Female,USA,RPG,1.3895,0,Hard,13,139,34,15,High
40237,39,Female,USA,Action,15.6412,0,Easy,7,100,83,25,Medium
24612,36,Female,Asia,Simulation,3.5869,0,Hard,4,86,62,4,Medium
15315,19,Male,Europe,Strategy,12.4397,0,Easy,2,167,68,5,Low
44812,15,Male,USA,Strategy,4.2952,1,Easy,4,125,88,34,Medium
15811,28,Male,Other,Action,8.2787,0,Easy,3,120,24,28,Medium
25917,47,Female,USA,Strategy,3.8656,0,Medium,5,160,14,1,Medium
23719,35,Female,USA,Strategy,16.9,0,Hard,13,29,44,35,Medium
32350,21,Male,USA,Strategy,23.6537,0,Easy,0,126,75,27,Low
42951,30,Female,USA,Simulation,23.4989,0,Medium,19,140,36,25,High
28741,44,Male,Other,Strategy,2.3998,0,Easy,5,177,37,15,Medium
11641,31,Male,USA,Strategy,1.065,1,Medium,4,126,69,40,Medium
29164,31,Male,USA,Simulation,2.3099,1,Easy,0,33,6,19,Low
12373,48,Female,USA,Action,9.4987,0,Easy,9,169,65,26,High
38251,20,Male,Asia,RPG,10.3585,0,Medium,2,133,61,37,Low
46841,20,Male,USA,Strategy,5.3681,1,Easy,13,34,60,28,Medium
16015,46,Male,Europe,Strategy,16.9848,0,Hard,5,163,39,1,Medium
9175,23,Male,USA,RPG,2.9513,0,Medium,10,128,9,24,Medium
26501,30,Male,USA,Simulation,3.5962,1,Medium,3,105,62,15,Low
40637,32,Male,Europe,Action,16.8885,0,Easy,7,112,32,35,Medium
28619,31,Female,Asia,RPG,19.7111,0,Easy,2,103,17,18,Low
26171,24,Female,USA,Action,8.8463,0,Easy,2,169,24,8,Low
17298,27,Female,USA,Sports,0.8106,0,Medium,3,29,6,12,Low
30321,15,Female,Asia,Sports,9.3996,0,Hard,4,159,10,4,Medium
47500,21,Male,Europe,RPG,14.5014,0,Hard,3,13,72,18,Low
19460,44,Male,USA,RPG,0.2102,0,Hard,0,92,53,44,Low
12597,44,Male,Other,RPG,21.2301,1,Medium,16,27,13,10,Medium
46206,39,Male,USA,Strategy,2.6137,0,Medium,12,164,50,25,High
41389,47,Female,USA,RPG,20.729,0,Easy,16,169,31,41,High
37318,29,Female,USA,Sports,6.5092,0,Easy,13,117,37,4,High
28707,49,Female,Europe,Strategy,4.174,0,Easy,5,145,52,0,Medium
22377,15,Female,USA,Sports,11.7053,1,Hard,11,91,31,29,Medium
30025,28,Male,USA,Sports,23.1984,0,Medium,4,128,34,38,Medium
40580,41,Male,Europe,Action,3.2891,0,Easy,7,97,43,28,Medium
46479,47,Male,Asia,Action,16.9855,0,Medium,13,179,38,24,High
37864,28,Male,Asia,Action,20.7113,0,Easy,8,88,76,39,Medium
26304,48,Female,Other,Action,16.3356,0,Hard,13,69,24,4,Medium
10965,33,Female,USA,Sports,18.623,0,Medium,11,54,26,15,Medium
15987,28,Male,USA,Action,9.9999,0,Easy,1,170,43,40,Low
36427,29,Female,Asia,Simulation,19.1819,0,Easy,11,71,48,45,Medium
41226,25,Male,USA,Sports,17.4242,0,Easy,18,155,21,20,Low
40709,31,Female,Other,Simulation,11.8451,0,Hard,18,54,57,23,Medium
23911,30,Male,Other,Sports,19.9108,0,Easy,15,87,93,34,High
13270,34,Male,Europe,Action,6.297,0,Easy,0,146,27,18,Low
27055,47,Male,USA,Simulation,23.8964,0,Easy,5,130,26,12,Medium
25392,40,Male,Other,Simulation,2.7598,1,Medium,6,28,68,44,Medium
12596,44,Male,USA,Strategy,16.8412,0,Medium,17,69,94,4,Medium
12180,26,Male,Asia,Strategy,19.6227,0,Easy,17,94,49,35,High
39216,43,Female,Other,Action,21.3063,0,Easy,19,56,20,11,Medium
38081,38,Male,USA,RPG,18.8191,0,Hard,6,63,23,33,Medium
20093,47,Male,USA,Action,17.7702,0,Easy,19,14,73,33,Medium
33503,33,Male,USA,Action,15.9497,1,Medium,4,122,49,28,Medium
41858,25,Male,USA,RPG,6.2792,0,Easy,11,79,95,31,Medium
43725,20,Female,Europe,RPG,13.6234,0,Easy,8,179,31,4,Medium
13885,34,Male,Europe,Sports,9.1888,0,Medium,11,101,45,30,Medium
32217,33,Male,Europe,Strategy,17.3487,0,Medium,17,12,77,48,Medium
38205,47,Female,Asia,Action,23.9075,1,Easy,9,41,67,44,Medium
33276,32,Male,Europe,Strategy,9.5635,0,Medium,9,179,79,35,High
16904,26,Male,Asia,RPG,7.3428,0,Medium,19,159,61,32,High
14372,37,Female,USA,Action,2.8682,1,Easy,9,175,68,24,High
30077,45,Male,USA,Action,16.7628,0,Hard,1,116,58,34,Low
12668,37,Male,Asia,RPG,21.1115,0,Medium,1,168,76,26,Low
29237,31,Female,USA,Sports,15.9042,0,Easy,13,161,91,26,High
14074,17,Male,USA,RPG,6.1037,0,Medium,17,172,32,33,High
17939,18,Male,Asia,Strategy,3.617,0,Easy,18,90,93,48,High
40793,40,Female,USA,Strategy,21.9646,1,Easy,14,104,58,2,High
20094,38,Male,USA,Strategy,8.7132,1,Medium,17,72,5,24,Medium
39907,46,Male,Europe,Strategy,18.4602,0,Easy,14,172,38,21,High
44872,41,Female,USA,Simulation,8.5047,0,Hard,17,57,22,47,Medium
16300,33,Female,USA,RPG,16.2998,0,Easy,12,13,97,35,Low
45170,47,Male,USA,Strategy,20.9965,0,Medium,4,11,11,24,Low
28401,30,Male,Europe,Action,10.3604,1,Hard,3,33,81,27,Low
46615,20,Male,USA,Simulation,10.2582,0,Hard,16,93,80,12,High
27360,23,Male,Europe,Action,18.1301,0,Easy,16,71,88,18,Medium
15815,34,Female,USA,Action,7.6884,1,Easy,14,104,78,4,High
47182,42,Male,USA,Sports,20.685,0,Easy,13,29,89,33,Medium
35984,30,Male,Asia,RPG,3.4452,0,Easy,6,138,56,17,Medium
22376,20,Female,USA,RPG,8.476,1,Easy,14,133,87,9,High
